Feed_Temp_K,Feed_Pressure_Pa,Feed_Benzene_Frac,Num_Stages,Feed_Stage,Reflux_Ratio,Bottoms_Rate_mols,Column_Pressure_Pa
326.5334112673904,117717.34149559058,0.6200789786400979,15,14,2.2607916449210266,50.453184077946204,117717.34149559058
331.6748956881869,141120.44441806176,0.5961953956690353,18,7,1.8444536570653565,45.536522803785715,110393.11173703583
359.00962726800225,144952.10369285545,0.36288370299221423,21,11,3.0895985954875465,45.514483750204015,111870.75751073759
353.64808970719423,120152.86136832435,0.31997870994895156,19,7,2.2377124566680178,48.2475040233264,118456.31468003576
335.05140082841336,133214.53153718877,0.6391431227530744,17,14,1.4628779517317687,58.12383942590513,101837.31753321843
337.4354331503936,119989.93279295412,0.38928738977991684,16,12,3.391253072057454,43.911228364467426,118105.2907694165
337.25001698400894,112112.4895993501,0.3273238440156587,24,11,2.716391885407356,51.14700860914668,112112.4895993501
321.9569448636834,104194.23399202594,0.6341819103076273,24,12,1.6554229406413428,42.283529426087924,104194.23399202594
345.7334691237063,140128.8165939715,0.4039128505549686,16,10,2.1014186088768487,53.8850825479354,113736.47402985915
343.4149491731324,146036.17304263462,0.4077829410160714,22,13,1.278005294642981,46.01273362040565,111160.41036927635
339.0509423025288,120724.53354385926,0.6353169170559865,16,14,2.8423785051555504,48.26142909231847,111008.85403157376
320.6073670711984,139089.75867295312,0.42245211513026937,22,10,1.8823159536203264,53.434783470497685,112936.26585762408
320.9000943839018,132909.19918086275,0.48483577167772907,17,10,3.499295879775624,55.873620973180756,110930.0257835668
352.10273625551434,145892.07127879316,0.566353232744071,22,9,3.295678245256229,58.17739505736037,103700.32563103938
348.86202538612804,141239.4495157912,0.5865408744251257,17,14,2.210520091515362,50.85618667167547,106575.1385242011
320.3361438766522,147907.6256701421,0.46831364222033656,21,7,2.3619395984853337,47.19437975568086,107957.40852875578
332.61722917602117,130882.22079100779,0.4670647578549638,22,10,1.928230887641489,43.989072242762205,119865.11703349419
323.0361656223078,134448.19716088922,0.6553270097894773,17,8,3.3504362120277893,50.4138320875206,113197.72380381767
348.5602308834814,130680.71500274776,0.5733973422292697,24,10,1.6648163031795933,59.52019882027998,115907.24441283422
326.72638253574394,103086.83835312951,0.6403228877150342,16,9,3.1694472743104853,42.879342935539796,101979.81985914541
347.88174366924665,142674.75273822818,0.30055692144176377,17,10,2.4366292945459405,41.91537927673414,108804.24822609423
336.05067888455176,119267.08895987392,0.36390113870434704,21,13,2.2414019745788956,46.11676522293051,119267.08895987392
357.08054864824703,124927.80154817735,0.36525446896195335,22,8,2.01291577480294,57.738182977113226,109339.13950463747
336.0906255281054,116537.9324923276,0.6096156970208039,16,8,2.2976491808028325,49.43466456102198,105327.47007282234
335.87686345889057,119611.40595657492,0.650671630996309,17,13,1.878597065673114,45.20244529505541,107851.12123930948
353.2301889868016,120168.17482737388,0.6093977191523403,22,14,1.4471311841185206,41.435849362214874,112169.5098484447
323.4025664776474,135394.38301745427,0.6681550580745117,16,8,2.9206685801533134,55.667136415991294,102908.81378556472
358.4528745596646,118039.04709826235,0.6689254758203844,20,14,1.5695697145299872,41.377275784989386,118039.04709826235
329.48139767366314,129514.51919604694,0.5721716485679009,24,10,3.345731483644199,54.50425553283799,118611.39680099956
339.3928092844011,126255.4231777016,0.4620941326902383,17,11,1.526100210379593,53.220020993185784,118625.364702858
357.66460248109337,132235.30305259267,0.5133946207398451,23,8,1.7015697800261478,40.168377923682094,107976.36023699681
349.04117795708794,134072.90540506592,0.5579214843893923,18,9,1.3281179400546188,56.740139331815875,112194.01249936232
330.40801718600534,114263.78434849693,0.5725109611838444,24,10,2.039361777145017,49.31685113146837,114263.78434849693
320.26981639341795,113548.04990933846,0.35678313311908516,21,12,1.3501580834065023,52.972970865149996,106719.12671092026
355.72413951670137,141065.9077162023,0.6746395216037058,22,9,2.89471558421974,59.959749074123835,111775.43301734769
329.115774130296,128406.58671304201,0.5076035149081637,21,12,1.8203647313894589,44.644418817580295,107378.14031211952
331.2119349255082,106394.73280232462,0.468753052573994,20,14,2.148740530950687,43.13276793614392,104027.85689224637
357.4783853438127,109302.32206168273,0.6298750830434632,16,11,2.969648835932058,48.845092524421005,109302.32206168273
337.4942823561249,142706.83905337373,0.6875032012783009,21,12,3.222435799960505,54.424598378198965,103932.01458304415
340.1327528013104,109895.24178726289,0.6982099762252036,25,8,2.9907215244550156,46.97525542465036,108718.28034864551
320.65409167072613,132436.3447200588,0.5167851089237256,22,10,1.9031156958551185,47.10221642868819,101964.23876506467
321.40154290205646,111622.80191018654,0.352368511111777,21,12,3.027459090216663,59.54557247212108,109447.29931573382
354.8938122375653,136826.9525011525,0.3955835651299724,15,11,2.111799085439977,52.86733390515409,110990.27884316945
356.0264409381167,136698.55568089802,0.5896621821303616,21,7,1.2597986031856891,55.574592474035676,114238.43678328188
326.9593637193547,122015.71484033219,0.38636920688786,21,11,2.093800561118665,41.234158025542406,108009.35052731149
330.4609195998482,110245.37488041529,0.351903050342318,23,10,2.9485923486716294,52.31078034177617,105138.375441696
330.72107566530536,129331.83512051341,0.34436522070518183,21,13,2.1520980862254704,45.836641397629556,111637.51571542406
321.28084178728676,126135.13295988573,0.3477864995890458,16,12,2.487917196940935,56.196345455342154,113017.6055784971
335.813854327287,136962.4308945947,0.5257841237541153,21,9,1.9867627771466982,57.084888096668585,108669.61340543527
350.00309624325456,113065.8393818059,0.5179270926872044,18,12,3.404749438682229,41.66723250105317,109084.66417155629
352.97994337904174,108853.99063239715,0.3323026041737213,16,8,1.6758248139625134,57.33346532513177,108853.99063239715
329.1404985209496,147890.34280564255,0.5534631969610195,23,8,1.3806038585817013,53.69600390663993,111545.22777032417
357.2810884802777,117624.00795440754,0.6581860619210932,16,11,3.389410048537777,48.16550556272411,117624.00795440754
332.70924131173473,143362.01320710778,0.35035002653305974,20,11,1.22735159485081,57.549112668741316,106662.06576370941
358.59199823327776,119058.02876494253,0.3872604759154089,23,10,2.5330687485528576,55.133618707004274,119058.02876494253
348.451835504262,124862.70076172345,0.4763406962102118,19,7,2.91233089300121,44.06249016511194,116199.99532966632
336.444680714255,114791.22952736157,0.3091443355330236,19,13,2.471664102855657,44.709086529524356,109000.71620212229
343.18398497600145,146999.22129969264,0.6527662583691523,20,11,2.9757926407435873,43.69945742761769,114135.09471034515
343.79603518037294,133863.65146807497,0.6234843680733401,16,10,3.415095518044346,53.72505086018243,117815.66971906932
344.6329992386049,133334.67006837644,0.5781184969529258,16,11,3.4440769321591462,55.65768572775522,114379.66159808796
337.04009733838404,105175.0912381432,0.31198744422486147,16,9,2.9410662769556266,57.594384888072554,105175.0912381432
329.3118280531467,133659.96491791992,0.38553961539301645,19,9,2.7541394160878436,44.9446908500198,114759.2409984972
339.47598259945227,123857.39073955256,0.48403208663670755,18,13,2.621880307523444,46.93125952783603,105774.21074084463
320.3978738202067,139376.86472720664,0.5280095768510888,19,12,3.322771602005651,44.18079223937405,104267.63436298953
322.42847899745686,136371.72289131006,0.6533629767611618,20,12,1.9529776516820112,40.840677031516414,113978.84543714346
332.1295146615091,137820.48666247056,0.6455686115209535,24,12,2.870893137601031,55.52675841677626,108901.02732756227
343.5322811554544,134742.52329083352,0.526022965666615,18,14,2.6396182137051207,53.95430442319724,109844.37500023784
347.86117798590953,133963.4586783495,0.5456546526218631,23,8,3.238591921133299,51.523127728930554,109895.94549210428
348.1159101942049,123168.582089238,0.641691101503248,22,8,2.091917872638419,40.05288174910901,118089.82717887418
348.3765403435901,135518.09401449657,0.5476291339709389,17,12,2.642066731941596,46.48319950066032,112120.83702772776
328.79428311660774,122688.00514793392,0.6274365910464741,25,13,2.761576492191049,59.68738098026468,103397.1491195431
336.3523656065756,133127.9572788674,0.40944403045341304,23,8,1.2387159881881151,58.232563588781545,114740.22838035252
343.03035882864765,140551.0306473803,0.5519622506546644,23,8,1.540093042106378,40.10562538018892,113223.4615762149
329.9317943227516,128139.94689409246,0.3211740071176875,16,12,1.6784459733263053,57.983800826018516,109455.69067701735
359.74436438639293,130498.0074013247,0.3598963006610964,18,12,3.1214197803376607,53.487049229122235,111673.09659739869
327.9493653288869,125649.81720010244,0.44006004429273393,18,10,3.4080703518169964,40.878369469248604,116494.61321849833
357.4265819354554,117314.73912276933,0.35158904340512953,20,11,2.8109771114510314,54.9665887619091,113900.75199396852
353.7606250428726,112415.17779359505,0.339216044334484,17,8,3.0479292132675324,47.57804955506063,112415.17779359505
327.86191304781516,112429.003133382,0.4391851362375514,17,13,2.386463359950444,41.09177488639372,102085.73527964343
329.5636170887194,106776.60437482946,0.6069410301521839,19,11,2.511884756105684,44.538379659494915,102092.02613734276
347.72889542730917,125308.32518874927,0.4269033214778652,25,10,1.8212852364431835,58.56724228174535,108631.52299892726
346.44938488346224,118225.24682654499,0.5792085139941638,21,8,3.38061976980742,53.71899769687472,118225.24682654499
354.1729992344973,134598.90614165232,0.4219209669461682,16,9,2.2064810086710462,54.1278428518677,106162.53201849588
357.3885954646553,122812.52943142281,0.46931395967536915,20,12,2.653695236489428,40.48101377074571,104832.11871833212
323.1232479924376,134564.47692502817,0.40427630871663683,23,8,1.864055316129826,44.45938671884786,112244.91652338255
342.09126273506087,134991.87667895452,0.6676440561887947,24,12,2.659331476454257,40.358585612914666,112361.91770386703
337.2804832249764,138800.05375656317,0.40079069749356067,19,8,1.2145353323234993,57.81740123574578,118145.21561418762
351.812305868301,123370.79242214673,0.3946923449442627,19,12,2.343021031004055,49.05899374839554,111498.25344243737
328.4938840745145,124575.53746418923,0.42422330051175855,19,7,1.6811819867247837,48.533757915704385,101731.84288982864
327.68775583296195,118419.65068905044,0.5335510757469538,15,11,2.0164722887404656,47.66199289020809,118419.65068905044
325.5502570445325,142068.45447970013,0.3235890462975581,23,9,3.221106686562621,59.35628381611207,104476.79095459374
349.2687956641605,130335.99226289915,0.6239394134279476,17,11,1.9608657131302991,52.09605784756813,119723.04262445768
354.71861138697307,122637.32100688329,0.6842533129315582,16,13,1.425961549269699,54.66784283960543,115394.33521316074
353.56400505713015,133017.70541933956,0.510339358378627,16,13,2.0990748300101334,52.29058704029839,105460.50630135633
354.0276884529836,122942.03995369522,0.5343736674854285,17,7,3.257802548995639,50.04768003626181,104150.84664231274
355.38644116708446,102472.705694494,0.4785248733682712,17,12,3.0237289620144963,58.955391399924125,102010.8354826038
320.5690625849579,126833.73671205142,0.6174850184679062,19,8,3.145986880478551,45.93260772193963,117187.48633327057
333.5204518125195,127396.73319337296,0.6866702007308447,23,13,1.2607958177560907,42.49092918735444,116157.95342868904
323.85619993167336,111399.5024446609,0.30965597275906626,21,13,1.8334570823308591,55.356913471246855,111088.77768560403
328.82595139820637,126668.10666042715,0.6214402160066697,17,7,2.246460310441729,59.44001721812718,111817.46671575373
359.15327427262804,126949.73087222564,0.5038750359920026,20,8,1.56435355397847,41.72438519178178,111957.73166460294
350.2124935620599,132975.1633302897,0.5206783618145374,18,9,2.3203709505231336,59.49858630302205,109145.9911484064
345.33862786737143,113927.41389688123,0.4012513033912119,21,14,3.2037390832779558,55.6851603562075,113927.41389688123
358.4341387721027,125541.08106384434,0.4515768700666042,18,14,1.6978180557161031,50.93190928617011,117655.1064641178
333.41785470666565,110641.62275979799,0.3435179455981904,22,14,3.3596858717988356,48.28496391306032,110641.62275979799
343.67034397069307,116114.4110911833,0.36847847904309117,17,14,3.4395223307295213,43.66482921893315,110447.50630397066
326.49607298555634,148210.77918996237,0.6851726000525593,23,7,1.8062845435769534,43.855153620824346,106629.58234300968
337.81810336341107,137016.59257886448,0.47824714350646225,17,10,1.955965235584128,54.0843841210436,107864.76154154101
359.62476431178396,119345.65029745147,0.3149477681982164,20,8,2.7628710649638784,42.904175680780796,110669.54019630216
359.4347141211532,132134.4490588174,0.6736895898810306,24,10,2.95280979454801,45.044837564969825,110548.69447156195
325.66781768114515,119190.17252537429,0.6659471667140512,18,9,2.2743002675282584,55.205191701406264,119190.17252537429
345.6638020534198,147278.7935094983,0.3114440010867605,20,10,2.04298879254512,53.38714217368515,110458.11278184608
321.87317577507815,115699.25256144923,0.3076954783011422,24,8,2.5613613345623705,57.86368014660465,115699.25256144923
344.2500287358472,116263.16454446546,0.4965579849167634,23,12,3.411230860151832,46.871692286060224,105866.37112095598
359.48508297647254,129005.18256279548,0.3386323239068485,16,8,1.7479075674117457,46.077415059860485,111110.90264400425
329.4077527902343,131740.72268484387,0.4373736700651636,20,10,3.040531939915548,49.95059218624791,116580.40667843481
327.2999439815833,130105.15002249845,0.36044009166182117,19,8,1.3075334059532162,42.56439145782313,104790.70688495587
330.36322229258354,121088.84877919596,0.3937367410267452,24,11,3.1421978989073533,52.03635802734535,103062.02273746411
340.7409845408803,121985.92016923768,0.48455228432739816,21,13,1.9728278985115724,58.6086356285702,107905.84495699682
352.13165563046493,148620.09743548633,0.3976148502727985,23,9,1.2660356948313178,46.23066971063923,103591.96864360462
339.60303427301136,140171.71567294188,0.6513423003295853,24,12,2.4951349230506477,46.64398021238487,117015.49481182244
340.6171071156859,146506.78020832618,0.5144889473339509,23,12,1.7196982429103005,45.77935619492234,106427.54237499801
341.6884318618408,142171.83446574782,0.580948681320814,19,12,2.5251105590868064,43.0688447833609,103910.05297487511
354.2899424132355,131112.0504694146,0.43127497307329093,17,9,1.3033717028356548,50.21020105746118,116758.4647354082
351.7697383635448,141014.05927279583,0.4272519166569851,23,11,2.8994882478666417,40.75974866819489,113522.69834771086
348.24203396744144,139188.84023372625,0.6338957711161617,22,9,1.2224952053337539,45.40049095981151,113348.96060240318
326.7743023582301,111896.50022653915,0.4538400780268125,17,8,3.3075592834537897,46.99399642091762,110552.48582297782
333.36939141728425,123767.83708194358,0.31697660693794105,23,11,2.1526235706876586,48.047604805154364,106944.93806452869
322.2786138275681,146768.79758123052,0.6468666684634663,20,9,1.5890682518635508,42.146172171335785,105120.93797941938
343.2255567076174,109374.6588751868,0.39401583068405693,19,14,2.4496850462461977,44.590081082567195,109374.6588751868
322.6829776800215,119013.75157030503,0.4428208345125034,16,11,1.4701706126657685,44.73459063747249,103438.53852989912
330.2403266951919,141861.83710709348,0.40752189136663564,19,10,2.4037897114351625,50.3640948968547,106870.39930300711
335.9102846519422,120913.28951166541,0.467963456956233,16,12,1.976933181186363,52.217966056511926,109897.26239489927
321.68248989614017,127894.62003345139,0.41631507227374276,18,11,2.319735828788197,44.27678529792061,101894.15220499795
353.9016822021202,131290.6278596725,0.41677126321444047,17,8,1.6960994222639605,41.25244140139632,107882.2529775051
341.79173614903306,138714.62637512205,0.6259902041205069,17,9,3.466423955138673,59.22480462333795,106562.53007051109
334.59410945129076,126046.85525964541,0.6136342169249753,24,9,2.1289183613671514,44.40480904827144,117562.18083032135
328.5331989905237,129584.2638319554,0.30943298887792964,17,13,2.2315098591592415,53.529580989068094,107106.64089030486
338.06242843665416,148077.8406497999,0.3369973177826466,20,11,1.6622181734896309,42.019094115611594,104055.96281210211
337.9287580682294,132024.59288014652,0.45907274058480074,25,9,2.7227500469261505,45.324718835087886,108242.16542389354
327.2232486189771,129249.72112348079,0.515231511207102,17,11,3.2003188918827004,59.050369281833014,104995.72518856626
345.42060061228216,106981.9471120553,0.5199276211330689,23,13,1.4011947266456013,54.98101880253103,106981.9471120553
326.4050757544984,140343.8775236089,0.6508127809285054,17,11,2.683569629812073,59.47446821710663,108022.374723378
324.06383446479435,122719.62801397216,0.34163387761848074,24,9,2.705512401223219,50.97847969144117,103583.52154316119
353.36483775592285,145126.50072709323,0.47481847509813324,18,7,1.4959787570824619,49.461359932632384,106472.18824144799
329.6770205350391,147508.71512483407,0.31471951598488596,20,14,1.9689859071831184,47.82386493226973,105843.95146581467
348.29024664957785,126622.49862985656,0.3790368729038879,19,11,2.0096339185314864,57.30289945641941,108460.9628948169
342.17433718344984,110810.59142673583,0.35047159357099333,15,14,1.2533861485470006,41.682567903199846,110810.59142673583
341.0507593942593,128652.53751334356,0.5894878066488585,15,9,2.883903811020862,43.784553254099485,111329.12179714166
321.7284207230792,121173.88652932143,0.5822735295086989,20,7,2.9555118846367403,59.12043677625339,113373.48895422257
358.23079861649387,124470.27046567718,0.5800829867005415,24,11,3.0339432566176914,52.420875810484226,101600.90616962382
347.5892123914399,132423.1958193054,0.48208413320083177,22,10,2.1817794582601775,41.00826394742509,103133.03064836808
328.6881362694448,144831.16834531352,0.31830680076303147,21,9,1.2286336341243378,53.1735026949515,119785.58096250184
331.8449325164084,143669.3046891976,0.5956937450558083,16,12,3.2437121615774602,52.94792746442473,119205.80748033233
320.9853004553262,141203.04363258492,0.5028692221633005,22,8,3.3423865326031157,49.24449840101736,104112.24423028754
336.4038972575823,142956.1497981182,0.5309885716769952,23,11,1.6342463398664875,54.04751343997623,108277.10989029502
334.7918712281319,142239.72351491457,0.6724395776117688,24,10,1.5496266516641106,53.26616934266429,110186.41841383312
320.2116765103257,117197.4096349428,0.6081680051376719,21,10,1.3834388876215178,49.1313794406602,110028.85326090216
331.47483977830245,145646.6358818732,0.6786735787066341,23,11,2.5820358716062968,46.795694422085056,109104.68015140404
339.58715582804103,136005.80333712467,0.6537814570160304,21,9,1.9081856277192581,54.156632860836254,114053.80180030855
342.96852360321674,119926.24839603773,0.44449907089112844,18,13,2.8354619231008305,43.4637875967579,119926.24839603773
359.8107307753604,112061.8193678021,0.561826066851261,21,12,2.93229995771307,54.950925245712206,110308.5719621878
358.2872391787126,113457.80030719267,0.4859451185185212,24,9,2.4077016499155444,50.27829233679594,113457.80030719267
331.0036414624143,128010.23996534194,0.6243380162927754,21,11,3.0330893993654087,43.58485006823858,111175.40641159694
342.8878600863233,127061.8636274731,0.30191867751355894,19,12,2.7119129240308166,46.128097397691306,114362.92316917931
342.3259545417138,117692.52927489436,0.34623894775275854,19,13,2.7511564042884133,58.01227984434148,117692.52927489436
358.27724736740515,116976.58767230749,0.69302500157768,23,12,3.159370451978682,59.88322884936332,116976.58767230749
323.05236831600337,112735.11513103906,0.4487642334478297,22,11,2.253728580126889,43.3250106885852,111505.74266120594
351.60098697530816,119002.74840958926,0.4889094250585748,18,13,1.6541714633079325,49.06741318758983,119002.74840958926
330.8337392362318,110933.84136319389,0.3800520897790822,23,8,3.045037455113481,40.02804678885201,101687.44745616429
349.7090634017893,113510.03260880972,0.5009743455954704,23,9,2.025855553750988,45.09934149484094,109959.20687908339
327.26255718059684,114410.67942822106,0.6384502881636664,23,8,2.750048466737712,51.21825950837334,105494.28113502507
338.4949260440611,132945.1835183588,0.4182583056770984,25,8,1.235400694133715,54.069627815708735,117233.58273791632
325.43614223436197,117153.8693358777,0.4110673324760162,18,8,3.005223734467844,41.30175240175563,117153.8693358777
339.02060727617607,147073.72471270512,0.5072788457868339,17,12,1.5230792164397182,47.26682702717244,102262.6216710645
352.83561253012635,120955.95800991534,0.5730612773403653,21,8,1.558156034043538,56.30423189999571,110430.21935617001
329.196553313547,144354.29227213046,0.5452300714252087,15,9,3.4680140081085353,56.01291272865467,119360.73856466351
342.6796163444371,135878.4400110415,0.6119989941789974,23,8,2.937392003744942,49.11318717186472,112306.91245735649
354.95036265070775,127363.78954934813,0.37527364836145694,24,10,3.319974500649092,43.105618432392,115293.33684519352
344.99649048287137,116001.86131031612,0.4771621368321533,23,7,2.5451373049640758,47.51588183618457,115065.61566080987
332.6777089523055,117125.80118293846,0.35390515943718076,19,13,2.715177138968184,54.32868706150159,117125.80118293846
350.9395971498584,140080.32053714152,0.4516073767066481,18,11,3.0129434123560106,57.42125721354158,105479.26798239243
359.6406060204067,143157.29677124857,0.6918820500530249,16,13,2.1844200243181553,44.3138080290318,104074.07732686131
356.44075062266865,133813.98102256012,0.6035566681979667,17,14,2.866761955189384,56.58401779810325,118356.81183190888
351.2988343404278,122499.38011830712,0.427812206342865,15,11,1.829189136789871,57.14218356657314,113203.24645540716
340.0336783630767,143601.3332944529,0.6915914463759082,23,11,2.8075611908592695,48.605611815533024,106277.26097510451
328.99281062692654,101469.6818084998,0.3191578365913814,16,11,1.225277667922083,44.97160167177438,101469.6818084998
324.8877561292604,108654.96941048988,0.49218607137783005,21,11,3.2319874551226615,45.971716286475704,108098.20238860193
357.00384796378927,138210.04498663385,0.5753390549881545,24,8,1.3560889027207392,58.48621793423379,102206.90081267952
345.23317741579825,114438.08779968014,0.41012512723990724,19,11,2.1745639940941834,52.73272624366976,111948.63470216737
331.29600103991936,129827.8579801973,0.3230894366688016,19,11,1.7461484868279178,58.87989223268844,115350.87255716484
357.27007198804824,127935.60849097121,0.535060695860025,22,8,3.360682604421026,48.57180249146194,103361.35960902277
333.6475731431897,121378.23341474513,0.42043648695372576,23,7,1.2412704243279074,45.9533374688248,106306.12815760703
345.46193728947276,141705.13570537211,0.4443245247593923,25,14,3.3627976157714077,59.0884147989379,115974.39219260088
355.99685491321475,120272.48778202987,0.6940871118380872,16,14,2.0508061175977748,48.89978291904185,115121.81881891839
